,source,author,title,description,url,urlToImage,publishedAt,content
535,"{'id': 'cbc-news', 'name': 'CBC News'}",Shane Magee,Prominent lawyer who represented New Brunswick government faces nudity charge,A lawyer who represented the provincial government on recent high-profile cases and has served as president of the province’s law society is facing three criminal charges.,https://www.cbc.ca/news/canada/new-brunswick/christian-michaud-charged-nudity-1.5489000,https://i.cbc.ca/1.5489041.1583526296!/fileImage/httpImage/image.JPG_gen/derivatives/16x9_620/christian-michaud.JPG,2020-03-06T22:20:23Z,A lawyer who represented the provincial government on several highprofile cases and served as president of the provinces law society is facing criminal charges after consuming mushroomsChristian Michaud  of Ammon was charged Feb and is set to app  chars
536,"{'id': 'cbc-news', 'name': 'CBC News'}",CBC News,19-year-old Riverview man missing,"Police are asking for the public's help to find Matthew Jeffrey Morton, 19, of Riverview who is missing.",https://www.cbc.ca/news/canada/new-brunswick/nb-missing-man-riverview-1.5507336,https://i.cbc.ca/1.5507363.1584998215!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/matthew-morton.jpg,2020-03-23T21:58:27Z,Police are asking for the publics help to find Matthew Jeffrey Morton  of Riverview who is missingPolice say Morton was last seen March  near Carney Avenue in Moncton aroundam He was reported missing to police on the same dayMorton isde  chars
537,"{'id': 'cbc-news', 'name': 'CBC News'}",Gail Harding,Snowfall warning issued for eastern parts of N.B.,A snowfall warning has been issued for parts of eastern New Brunswick today.,https://www.cbc.ca/news/canada/new-brunswick/nb-snowfall-warning-eastern-parts-1.5481553,https://i.cbc.ca/1.3928646.1484040912!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/winter.jpg,2020-03-01T13:50:22Z,A snowfall warning has been issued for parts of eastern New Brunswick Sunday with up to  cm expectedEnvironment Canada issued the warning early Sunday morning calling for  to  cm of snow along theeastern coast of the provinceSnowfall warnings ar  chars
538,"{'id': 'cbc-news', 'name': 'CBC News'}",Shane Magee,"Some international flights can still land in N.B., airports say","The Canadian government imposed new restrictions on where international flights can land in the country, through exemptions will allow some flights from 'sun destinations' to land in New Brunswick.",https://www.cbc.ca/news/canada/new-brunswick/new-brunswick-international-flights-restrictions-1.5499618,https://i.cbc.ca/1.1885576.1470951366!/httpImage/image.jpg_gen/derivatives/16x9_620/hi-nb-moncton-airport-852.jpg,2020-03-16T22:55:10Z,The Canadian government imposed new restrictions on where international flights can land in the country though exemptions will allow some flights from sun destinations to landin New BrunswickPrime Minister Justin Trudeau announced that as of Mar i  chars
539,"{'id': 'cbc-news', 'name': 'CBC News'}",Tori Weldon,Demand for local food up but accessing customers during outbreak a challenge for producers,Local food producers say customers want to buy from them but finding a way to safely sell goods is proving difficult during COVID-19 shutdowns.,https://www.cbc.ca/news/canada/new-brunswick/food-local-covid-market-closure-1.5503262,https://i.cbc.ca/1.5503274.1584643405!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/kent-coates.jpg,2020-03-20T11:00:00Z,Local food producers say customers want to buy from them but finding a way to safely access customers is proving difficult during COVID shutdownsEven before the province declared a state of emergency Thursday many businesses including most farmers mar  chars
540,"{'id': None, 'name': 'Thestar.com'}",,Moncton Wildcats best Rimouski Oceanic 3-1,,https://www.thestar.com/sports/hockey/junior-hockey/2020/03/01/Moncton-Wildcats-best-Rimouski-Oceanic-3-1.html,https://www.thestar.com/assets/img/thestar-ribbon.png,2020-03-02T04:48:09Z,COLISE FINANCIRE SUN LIFE RIMOUSKI QC Alexander Khovanov had three assists leading the Moncton Wildcats to a  victory over the Rimouski Ocanic in QMJHL action Jared McIsaac scored two goals for the WildcatsThe first period ended in a  tie with  chars
541,"{'id': 'cbc-news', 'name': 'CBC News'}",Hadeel Ibrahim,Clinic 554 turns down 30 transgender patients because of uncertain future,A gap in services has been getting wider since Clinic 554 in Fredericton was put up for sale. The short list of doctors comfortable with prescribing hormone therapy for transgender patients became even shorter when Dr. Adrian Edgar stopped taking on new trans…,https://www.cbc.ca/news/canada/new-brunswick/clinic-554-transgender-health-care-new-brunswick-1.5485648,https://i.cbc.ca/1.5485856.1583354271!/fileImage/httpImage/image.JPG_gen/derivatives/16x9_620/karen-woolley.JPG,2020-03-05T10:00:43Z,Karen Woolley was ready to start hormone therapy to physically transition to a woman She walked into Clinic  in Fredericton to see if it received her doctors referral but the person at the desk said the clinic had stopped taking patients indefinitely  chars
542,"{'id': 'cbc-news', 'name': 'CBC News'}",CBC News,1st-degree murder charge laid in connection with death of Sainte-Marie-de-Kent man,A man has been charged with first-degree murder in connection with the death of a man from Sainte-Marie-de-Kent last week.,https://www.cbc.ca/news/canada/new-brunswick/murder-elias-bastarache-marcel-savoie-1.5480144,https://i.cbc.ca/1.4714536.1544716420!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/jullie-rogers-marsh.jpg,2020-02-28T19:50:08Z,A man has been charged with firstdegree murder in connection with the death of a man from SainteMariedeKent last weekMarcel Savoie  ofSaintdouarddeKent was charged in Moncton provincial court on Friday said RCMPspokesperson Cpl Jullie Roge  chars
543,"{'id': 'cbc-news', 'name': 'CBC News'}",CBC News,Winter storm could bring 30 cm of snow Thursday,"A bout of nasty winter weather will pummel New Brunswick Thursday afternoon and evening, says Environment Canada.",https://www.cbc.ca/news/canada/new-brunswick/winter-weather-snow-february-1.5476369,https://i.cbc.ca/1.5017394.1550070925!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/sjroad.jpg,2020-02-26T16:00:00Z,A bout of nasty winter weather will pummel New Brunswick Thursday afternoon and evening according toEnvironment CanadaBetween  to  cm of snow is expected to fall across most of the provinceSeveral regions are under a snowfall warning including  chars
544,"{'id': None, 'name': 'Thestar.com'}",,Moncton Wildcats top Chicoutimi Sagueneens 4-2,,https://www.thestar.com/sports/hockey/junior-hockey/2020/02/27/Moncton-Wildcats-top-Chicoutimi-Sagueneens-4-2.html,https://www.thestar.com/assets/img/thestar-ribbon.png,2020-02-28T04:48:04Z,CENTRE GEORGESVZINA CHICOUTIMI QC BenoitOlivier Groulx had a goal and an assist leading the Moncton Wildcats to a  victory over the Chicoutimi Saguenens in QMJHL action The Saguenens took an early  lead in the first period on a goal by Raphal  chars
545,"{'id': None, 'name': 'Thestar.com'}",,Moncton Wildcats shut out Cape Breton Eagles 3-0,,https://www.thestar.com/sports/hockey/junior-hockey/2020/03/11/Moncton-Wildcats-shut-out-Cape-Breton-Eagles-3-0.html,https://www.thestar.com/assets/img/thestar-ribbon.png,2020-03-12T03:48:05Z,AVENIR CENTRE MONCTON Olivier Rodrigue made  saves leading the Moncton Wildcats to a  victory over the Cape Breton Eagles in QMJHL actionGabriel Fortier added a goal and an assist for the Wildcats Kevin Mandolese led the Eagles with  savesThe W  chars
546,"{'id': 'cbc-news', 'name': 'CBC News'}",Mia Urquhart,"Who can work from home, and who needs to be in the office?","To work from home or not to work from home. That is the question. The answer, however, isn’t straightforward, say employers struggling to stay afloat while trying to do the right thing to stop the spread of COVID-19.",https://www.cbc.ca/news/canada/new-brunswick/coronavirus-nb-companies-working-at-home-1.5501974,https://i.cbc.ca/1.4761988.1532559303!/fileImage/httpImage/image.JPG_gen/derivatives/16x9_620/nordia-parking-garage.JPG,2020-03-19T09:00:00Z,To work from home or not to work from homeThat is the questionThe answer however isnt straightforward say employers struggling to stay afloat while trying to do the right thing to stop the spread of COVIDNot all workers can work from home sa  chars
547,"{'id': 'cbc-news', 'name': 'CBC News'}",Sarah Morin,Air Canada suspends flights into 4 N.B. airports,Air Canada has postponed a number of domestic flights that will affect four New Brunswick airports until the end of April.,https://www.cbc.ca/news/canada/new-brunswick/air-canada-flights-covid19-suspended-1.5502610,https://i.cbc.ca/1.5468182.1582119401!/cpImage/httpImage/image.jpg_gen/derivatives/16x9_620/air-canada-rslts-20200218.jpg,2020-03-19T13:52:48Z,Air Canada has postponed a number of domestic flights that will affect four New Brunswick airports until the end of AprilAir Canada has reduced its domestic flights from  airports to  until April The suspended flights includeulliFlights f  chars
548,"{'id': 'cbc-news', 'name': 'CBC News'}",CBC News,"More snow, freezing rain to fall Friday","Another messy winter storm bringing snow, ice pellets and freezing rain is on its way to New Brunswick.",https://www.cbc.ca/news/canada/new-brunswick/weather-rain-snow-new-brunswick-1.5494881,https://i.cbc.ca/1.3947735.1485164772!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/freezing-rain.jpg,2020-03-12T14:03:05Z,Another messy winter storm bringing snow ice pellets and freezing rain is on its way to New BrunswickIts going to bring just about everything across the province said Tina Simpkin CBCs meteorologistCampbellton and Restigouche County Edmundston   chars
549,"{'id': 'cbc-news', 'name': 'CBC News'}",Sarah Morin,Snow and freezing rain cancels classes across most of province,Most schools across the province are closed Tuesday because prolonged periods of snow and freezing rain are expected throughout the day and into Wednesday.,https://www.cbc.ca/news/canada/new-brunswick/weather-school-closures-snow-1.5492061,https://i.cbc.ca/1.3468674.1549905525!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/winter-storm.jpg,2020-03-10T09:59:56Z,Freezing rain and snow has forced most schools across the province to closeTuesdayProlonged periods of snow and freezing rain are expected throughout the day and into Wednesday according to Environment CanadaNorthern areas of the province could see u  chars
550,"{'id': 'cbc-news', 'name': 'CBC News'}",Jacques Poitras,"Discourse on health-care reform too politically charged, says former Horizon board member",A former member of the Horizon Health Network board says New Brunswickers need to take a hard look at the health-care system and what he says was a sincere attempt to reform it by the Higgs government.,https://www.cbc.ca/news/canada/new-brunswick/health-care-reforms-luigi-rocca-horizon-vitalite-1.5484742,https://i.cbc.ca/1.5460091.1581453428!/fileImage/httpImage/image._gen/derivatives/16x9_620/sussex-protest.,2020-03-04T09:00:00Z,A former member of the Horizon Health Network board says New Brunswickers need to take a hard look at the healthcare system and what he says was a sincere attempt to reform it by the Higgs governmentMoncton businessman Luigi Rocca says hes worried that t  chars
551,"{'id': 'cbc-news', 'name': 'CBC News'}",Elizabeth Fraser,N.B. COVID-19 roundup: Phone line to be set up for people not heeding government orders,The government is expected to have a phone line and email set up today for people seeking advice on how to help family members and neighbours comply with the state of emergency orders.,https://www.cbc.ca/news/canada/new-brunswick/covid-19-coronavirus-outbreak-premier-blaine-higgs-1.5506516,https://i.cbc.ca/1.5503724.1584654161!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/premier-blaine-higgs.jpg,2020-03-23T14:29:37Z,The government isexpected tohave a phone line and email set up today forpeople seeking advice on how tohelp family members and neighbours comply with the state of emergencyordersThe phone line was supposed to be available on Sunday but the start day w  chars
552,"{'id': None, 'name': 'Thestar.com'}",,Moncton Wildcats clip Acadie-Bathurst Titan 3-2,,https://www.thestar.com/sports/hockey/junior-hockey/2020/03/05/Moncton-Wildcats-clip-Acadie-Bathurst-Titan-3-2.html,https://www.thestar.com/assets/img/thestar-ribbon.png,2020-03-06T04:48:05Z,CENTRE RGIONAL KC IRVING ACADIEBATHURST NB Jeremy McKenna had a goal and an assist leading the Moncton Wildcats to a  victory over the AcadieBathurst Titan in QMJHL action Tristan Brub made  saves for the TitanThe Wildcats led  at the e  chars
553,"{'id': 'financial-post', 'name': 'Financial Post'}",Bloomberg News,Coronavirus sours outlook for Canadian CEOs as they try get a handle on the ensuing damage,Here are thoughts so far from Canadian companies doing business overseas,https://business.financialpost.com/news/economy/from-seafood-to-zinc-virus-sours-the-outlook-for-canada-ceos,https://financialpostcom.files.wordpress.com/2020/02/masks.jpg,2020-02-27T15:45:31Z,A miserable end to  is turning into a gloomy start to  for some of Canadas biggest exportersBusiness leaders waved good riddance to last year after global trade tensions and a railway strike stymied business and exports Economic growth in the fou  chars
554,"{'id': 'cbc-news', 'name': 'CBC News'}",Elizabeth Fraser,Health officials in province await outstanding COVID-19 test results,The province’s acting chief medical officer of health says there are still some outstanding tests that remain for coronavirus in New Brunswick.,https://www.cbc.ca/news/canada/new-brunswick/covid-19-acting-chief-medical-officer-outbreak-1.5487075,https://i.cbc.ca/1.5487133.1583433784!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/cornavirus.jpg,2020-03-05T20:41:37Z,The provinces acting chief medical officer of health says officials are still awaiting the results of some tests for coronavirus in New Brunswick but no cases have been confirmed so farThere have been four cases where people have been tested and cleared   chars
555,"{'id': 'cbc-news', 'name': 'CBC News'}",Elizabeth Fraser,NB COVID-19 roundup: Some medical walk-in clinics close during outbreak,"If patients without a family doctor have health issues unrelated to COVID-19, they should contact a local walk-in clinic where possible, the New Brunswick Medical Society says.",https://www.cbc.ca/news/canada/new-brunswick/covid-19-outbreak-premier-blaine-higgs-new-brunswick-1.5502607,https://i.cbc.ca/1.4339437.1584631102!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/doctor.jpg,2020-03-19T16:07:30Z,If patients without a family doctorhave health issues unrelated to COVID they should contact a local walkin clinic where possible the New Brunswick Medical Society saysThis could be difficult to navigate since some walkin clinics are open and othe  chars
556,"{'id': 'cbc-news', 'name': 'CBC News'}",Jordan Gill,"Chief medical officer says park use during outbreak OK, with precautions","The province is giving New Brunswickers the green light to enjoy municipal ​​​​parks and trails, as long as they practice social distancing while doing so.",https://www.cbc.ca/news/canada/new-brunswick/province-park-covid-19-1.5508673,https://i.cbc.ca/1.5013725.1549893422!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/winter-dog-walk.jpg,2020-03-24T21:21:12Z,The province is giving New Brunswickers the green light to enjoy municipal parks and trails as long as they practice social distancing while doing soThis comes after some people were shamed on social media over the weekend for being out and about in nat  chars
557,"{'id': 'cbc-news', 'name': 'CBC News'}",Vanessa Blanch,Habitat for Humanity looking for family to move into new Dieppe home,"The snow-covered lot at the corner of Amirault and Jacques Streets in Dieppe is empty right now, but by November the site will have a brand new bungalow ready for a local family to move in.",https://www.cbc.ca/news/canada/new-brunswick/habitat-for-humanity-dieppe-chantal-landry-home-affordable-1.5476468,https://i.cbc.ca/1.5476476.1582730167!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/chantal-landry.jpg,2020-02-26T23:00:00Z,The snowcovered lot at the corner of Amirault and Jacques Streets in Dieppe is empty right now but by November the site should have a brand new bungalow ready for a local family to move inHabitat for Humanity Monctons executive director Chantal Landry  chars
558,"{'id': None, 'name': 'Exclaim.ca'}",Allie Gregory,James Taylor and Bonnie Raitt Postpone Canadian Tour,"As originally published by Allie Gregory on Exclaim! As a measure of social distancing, James Taylor and Bonnie Raitt have announced a postponement of their upcoming Canadian spring tour. T",http://exclaim.ca/music/article/james_taylor_and_bonnie_raitt_postpone_canadian_tour,http://exclaim.ca/images/james-taylor-canada-tour.jpg,2020-03-16T15:54:00Z,As originally published by Allie Gregory on Exclaim As a measure of social distancing James Taylor and Bonnie Raitt have announced a postponement of their upcoming Canadian spring tour Their joint trek was set to kick off on April  in Victoria BC hitti  chars
559,"{'id': None, 'name': 'Theconversation.com'}","Howard Ramos, Professor of Sociology, Dalhousie University, Emma Kay, PhD Student, Department of Sociology and Social Anthropology, Dalhousie University",Affordable housing: It's not just a big city problem anymore,"In Atlantic Canada, leaders must avoid the mistakes made in the country’s largest cities where people are being pushed out due to high housing prices.",http://theconversation.com/affordable-housing-its-not-just-a-big-city-problem-anymore-132583,https://images.theconversation.com/files/317635/original/file-20200227-24676-b3xvxt.jpg?ixlib=rb-1.1.0&rect=18%2C511%2C3002%2C1498&q=45&auto=format&w=1356&h=668&fit=crop,2020-03-04T18:46:44Z,People in Atlantic Canada cities including Charlottetown are nervous about rising house prices as young people return and immigration fuels economic growth Shutterstock Awareness of affordability issues and the crunch to find suitable housing has made na  chars
560,"{'id': 'cbc-news', 'name': 'CBC News'}",Hadeel Ibrahim,Feds say province could face penalties if it doesn't cover private-clinic abortions,"The federal health minister says charging residents for abortions is a breach of the Health Act, and is threatening penalties if New Brunswick doesn’t fall in line.",https://www.cbc.ca/news/canada/new-brunswick/private-clinic-abortion-access-new-brunswick-clinic-554-1.5476517,https://i.cbc.ca/1.5317553.1570788688!/fileImage/httpImage/image.JPG_gen/derivatives/16x9_620/clinic-554.JPG,2020-02-26T16:30:45Z,The federal health minister says charging residents for abortions is a breach of the Health Act and is threatening penalties if New Brunswick doesnt fall in lineThis comes after New Brunswicks only private abortion clinic Clinic  in Fredericton sai  chars
561,"{'id': 'cbc-news', 'name': 'CBC News'}",Meghan Grant,"Verdict expected in case of MRU student charged in naked, magic mushroom-fulled attack",A Calgary judge is set to deliver a decision in a complicated case involving a man who was high on mushrooms when he attacked a 68-year-old woman after breaking into her home while naked.,https://www.cbc.ca/news/canada/calgary/magic-mushrooms-matthew-brown-assault-defence-verdict-1.5483053,https://i.cbc.ca/1.5358491.1573679648!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/matthew-brown.jpg,2020-03-03T12:00:00Z,A Calgary judge is set to deliver a decision in a complicated case involving a man who was high on mushrooms when he attacked a yearold woman after breaking into her home while nakedMatthew Brown was a Mount Royal University student when he broke into   chars
562,"{'id': 'cbc-news', 'name': 'CBC News'}",CBC News,Tush the leopard undergoes successful surgery to remove large growth,"The Amur leopard, a critically endangered species, had the lump removed from her leg on Feb. 13 and has spent the last two weeks recovering.",https://www.cbc.ca/news/canada/new-brunswick/leopard-moncton-zoo-magnetic-hill-1.5479706,https://i.cbc.ca/1.5479714.1582907507!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/tush-the-amur-leopard.jpg,2020-02-28T17:52:13Z,A leopard at Monctons Magnetic Hill Zoo underwent a successful surgery to remove a lumpThe Amur leopard Tush had the large growth removed from her leg on Feb and has spent the last two weeks recoveringJill Marvin the zoos director said veteri  chars
563,"{'id': None, 'name': 'Phys.org'}",Tomasz Nowakowski,Observations unveil the nature of chemically peculiar star HD 63401,"Using NASA's TESS spacecraft and the Canada-France-Hawaii Telescope (CFHT), astronomers from Canada and Ukraine have conducted observations of the magnetic chemically peculiar star HD 63401. Results of the study, presented in a paper published March 5 on the …",https://phys.org/news/2020-03-unveil-nature-chemically-peculiar-star.html,https://scx2.b-cdn.net/gfx/news/2020/1-observations.jpg,2020-03-17T14:08:33Z,Using NASAs TESS spacecraft and the CanadaFranceHawaii Telescope CFHT astronomers from Canada and Ukraine have conducted observations of the magnetic chemically peculiar star HD  Results of the study presented in a paper published March  on the   chars
564,"{'id': None, 'name': 'Thestar.com'}",Kevin Bissett - The Canadian Press,"New Brunswick’s second COVID-19 case connected to first confirmed case, officials say","Dr. Jennifer Russell, the province’s chief medical officer of health, said the presumptive case is a man between 50 and 60 years of age in the southeastern part of the province.",https://www.thestar.com/news/canada/2020/03/14/new-brunswicks-second-covid-19-case-connected-to-first-confirmed-case-officials-say.html,https://images.thestar.com/8MPaHNN2IKZT6z01JD3fsE-ts6k=/1200x800/smart/filters:cb(1584211833527)/https://www.thestar.com/content/dam/thestar/news/canada/2020/03/14/new-brunswicks-second-covid-19-case-connected-to-first-confirmed-case-officials-say/cpt10849685.jpg,2020-03-14T18:50:33Z,FREDERICTONNew Brunswick has a second case of COVID and health officials say its connected to another case that was confirmed earlier this weekDr Jennifer Russell the provinces chief medical officer of health said the presumptive case is a man bet  chars
565,"{'id': 'cbc-news', 'name': 'CBC News'}",Connell Smith,Workforce report details City of Saint John's employee costs,The City of Saint John has publicly released a workforce report in the midst of contentious contract negotiations with its three main labour unions.,https://www.cbc.ca/news/elections/municipal-budget-labour-pension-benefits-city-workers-unions-negotiations-1.5492033,https://i.cbc.ca/1.5492041.1583814700!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/saint-john-police.jpg,2020-03-10T10:27:19Z,The City of Saint John has publicly released a workforce report in the midst of contentious contract negotiations with its three main labour unionsContracts for outside workers firefighters and police expired at the end of City negotiators have ti  chars
566,"{'id': 'cbc-news', 'name': 'CBC News'}",CBC News,Minister mum on qualifications of new head of public library service,"Department of Post-Secondary Education, Training and Labour Minister Trevor Holder is defending the controversial appointment of Kevin Cormier as executive director of the New Brunswick Public Library Service.",https://www.cbc.ca/news/canada/new-brunswick/kevin-cormier-library-new-brunswick-trevor-holder-1.5483163,https://i.cbc.ca/1.5369725.1574447927!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/labour-minister-trevor-holder.jpg,2020-03-04T15:54:40Z,Department of PostSecondary Education Training and Labour Minister Trevor Holder is defending the controversial appointment of Kevin Cormier as executive director of the New Brunswick Public Library ServiceBut he wont say why Cormier was hired or what m  chars
567,"{'id': 'cbc-news', 'name': 'CBC News'}",Gary Moore,COVID-19 prompts N.B. firefighters to change response to medical calls,Firefighters in New Brunswick are changing how they respond to calls in the face of COVID-19 pandemic.,https://www.cbc.ca/news/canada/new-brunswick/new-brunswick-firefighters-medical-1.5498213,https://i.cbc.ca/1.5498224.1584216059!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/david-mckinley-fredericton-fire-department.jpg,2020-03-15T09:00:00Z,COVID is prompting firefighters in New Brunswick to change when they respond to medical callsThe Fredericton Fire Department is using the same protocol it had in place during HN and SARS outbreaks It is not automatically respondingIts a slight d  chars
568,"{'id': 'cbc-news', 'name': 'CBC News'}",Rachel Cave,"50 hospital patients waiting for nursing home beds have been transferred, says province",Another 15 have yet to be moved to reach COVID-19 preparation target,https://www.cbc.ca/news/canada/new-brunswick/patients-transferred-nursing-homes-1.5507331,https://i.cbc.ca/1.4368871.1538759631!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/nursing-home-stock-image.jpg,2020-03-24T10:00:00Z,Less than a week after announcing its COVID preparation plan to free up  hospital beds by moving patients into nursing homes the province says it has transferred That number came from chief medical health officer Dr Jennifer Russell at Mondays CO  chars
569,"{'id': 'cbc-news', 'name': 'CBC News'}",Connell Smith,Workforce report details city of Saint John's employee costs,The City of Saint John has publicly released a workforce report in the midst of contentious contract negotiations with its three main labour unions.,https://www.cbc.ca/news/canada/new-brunswick/municipal-budget-labour-pension-benefits-city-workers-unions-negotiations-1.5492033,https://i.cbc.ca/1.5492041.1583814700!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/saint-john-police.jpg,2020-03-10T10:27:19Z,The City of Saint John has publicly released a workforce report in the midst of contentious contract negotiations with its three main labour unionsContracts for outside workers firefighters and police expired at the end of City negotiators have ti  chars
570,"{'id': 'cbc-news', 'name': 'CBC News'}",Robert Jones,"Province's stale property assessments shortchange Saint John, councillor says","A major correction in the property assessment of the Saint John courthouse is being applauded in the city but also being viewed as confirmation Service New Brunswick regularly undervalues local properties, costing the municipality needed tax revenue.",https://www.cbc.ca/news/canada/new-brunswick/nb-saint-john-property-assessments-1.5498583,https://i.cbc.ca/1.5498612.1584301811!/fileImage/httpImage/image.JPG_gen/derivatives/16x9_620/donna-reardon.JPG,2020-03-16T08:00:00Z,A major correction in the property assessment of the Saint John courthouse is being applauded in the city but also being viewed as confirmation Service New Brunswick regularlyundervalueslocal properties costing the municipality needed tax revenueProper  chars
571,"{'id': 'cbc-news', 'name': 'CBC News'}",Connell Smith,The Saint John COVID-19 test centre that did not open,Questions are still being asked about the closure of a COVID-19 testing centre at Saint John's Exhibition Park earlier this week.,https://www.cbc.ca/news/canada/new-brunswick/covid-19-test-virus-centre-wellness-priority-neighbourhood-1.5505024,https://i.cbc.ca/1.5505047.1584736173!/fileImage/httpImage/image.JPG_gen/derivatives/16x9_620/covid-19-testing-centre.JPG,2020-03-20T21:26:20Z,Questions are still being asked about the closure of a COVID testing centre at Saint Johns Exhibition Park earlier this weekAfter being set up over a threeday period the centre was abruptly shut down Tuesday and moved to the much smaller North End Well  chars
572,"{'id': 'cbc-news', 'name': 'CBC News'}",Gail Harding,Favourite bus driver gets kidney donation from former bus student,"After waiting almost two years, Miramichi school bus driver Pat Jepson is counting the hours until he receives a new kidney Thursday from Natalie Woods.",https://www.cbc.ca/news/canada/new-brunswick/nb-kidney-donation-bus-driver-miramichi-1.5490480,https://i.cbc.ca/1.5490543.1583706288!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/kidney-donation.jpg,2020-03-09T11:00:00Z,After waiting almost two years Miramichi school bus driver Pat Jepson is counting the hours until he receives a new kidney ThursdayThe woman donating her kidney to him is Natalie Woods also from Miramichi a former passenger on his bus Woodssays Jepson  chars
573,"{'id': 'cbc-news', 'name': 'CBC News'}",Sarah Morin,Oromocto launches glass recycling pilot project,The Town of Oromocto launched a four-month pilot project for disposing glass food jars to prevent the recyclable material from ending up in landfills.,https://www.cbc.ca/news/canada/new-brunswick/glass-jar-recycling-oromocto-pilot-program-1.5493496,https://i.cbc.ca/1.4739149.1531150630!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/glass-mason-jars.jpg,2020-03-11T18:19:12Z,The Town of Oromoctohas launched a fourmonth pilot project for disposing of glass food jars to prevent the recyclable material from ending up in landfillsRayan Environmental Solutions a glass recycling company based in Moncton was looking to expand it  chars
574,"{'id': None, 'name': 'Thestar.com'}",The Canadian Press,"Here’s a quick glance at unemployment rates for February, by Canadian city","OTTAWA - The national unemployment rate was 5.6 per cent in February. Statistics Canada also released seasonally adjusted, three-month moving average ...",https://www.thestar.com/business/2020/03/06/heres-a-quick-glance-at-unemployment-rates-for-february-by-canadian-city.html,https://www.thestar.com/assets/img/thestar-ribbon.png,2020-03-06T13:47:06Z,OTTAWA  The national unemployment rate was  per cent in February Statistics Canada also released seasonally adjusted threemonth moving average unemployment rates for major cities It cautions however that the figures may fluctuate widely because they  chars
575,"{'id': 'cbc-news', 'name': 'CBC News'}",Bobbi-Jean MacKinnon,Chair of New Brunswick Public Libraries Board requests immediate meeting with new exec,The chair of the New Brunswick Public Libraries Board says he wants to meet with the new executive director of the provincial library service immediately.,https://www.cbc.ca/news/canada/new-brunswick/new-brunswick-public-libraries-board-rene-ephestion-kevin-cormier-1.5475283,https://i.cbc.ca/1.5064911.1554822807!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/rene-ephestion.jpg,2020-02-26T01:30:18Z,The chair of the New Brunswick Public Libraries Board says hewants to meet with the new executive director of the provincial library service immediatelyRenEphestionsays he has requested a facetoface meeting with Kevin Cormierto discuss his vision   chars
576,"{'id': 'cbc-news', 'name': 'CBC News'}",Maeve McFadden,Closing arguments set to begin in hit-and-run trial of Maurice Johnson,The fate of Maurice Johnson will soon be in the hands of Justice Denise LeBlanc.,https://www.cbc.ca/news/canada/new-brunswick/maurice-johnson-brady-francis-hit-and-run-trial-1.5478760,https://i.cbc.ca/1.5435188.1579641151!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/maurice-johnson-57-of-saint-charles-accused-in-death-of-brady-francis.jpg,2020-02-28T12:30:00Z,Closing argumentsare expected Fridayin the trial of Maurice Johnson accused in the hitandrun death of Brady FrancisCrown prosecutorPierre Gionet and defence lawyerGilles Lemieux will deliver their closing arguments Friday morning in Moncton Court of  chars
577,"{'id': 'cbc-news', 'name': 'CBC News'}",Sarah Morin,Schools across province close in preparation for winter storm,Most schools across the province are closed Thursday because a winter storm is expected to bring high snowfall totals across New Brunswick.,https://www.cbc.ca/news/canada/new-brunswick/school-closures-winter-storm-snow-1.5477756,https://i.cbc.ca/1.5356783.1573587076!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/winter-storm-new-brunswick.jpg,2020-02-27T11:17:02Z,Mostschools across the province are closed Thursday because a winter storm is expected to bring high snowfall totals across New BrunswickBetween  and cm of snow is expected to fall beginning Thursday afternoon and continuing into Thursday evening s  chars
